,Reacher-v11_seed_0,Reacher-v12_seed_0,Reacher-v21_seed_0,Reacher-v22_seed_0,Reacher-v31_seed_0,Reacher-v32_seed_0,Reacher-v41_seed_0,Reacher-v42_seed_0,Reacher-v51_seed_0,Reacher-v52_seed_0,Reacher-v60_seed_0,Reacher-v61_seed_0,Reacher-v62_seed_0,Reacher-v11_seed_1,Reacher-v12_seed_1,Reacher-v21_seed_1,Reacher-v22_seed_1,Reacher-v31_seed_1,Reacher-v32_seed_1,Reacher-v41_seed_1,Reacher-v42_seed_1,Reacher-v51_seed_1,Reacher-v52_seed_1,Reacher-v60_seed_1,Reacher-v61_seed_1,Reacher-v62_seed_1,Reacher-v11_seed_2,Reacher-v12_seed_2,Reacher-v21_seed_2,Reacher-v22_seed_2,Reacher-v31_seed_2,Reacher-v32_seed_2,Reacher-v41_seed_2,Reacher-v42_seed_2,Reacher-v51_seed_2,Reacher-v52_seed_2,Reacher-v60_seed_2,Reacher-v61_seed_2,Reacher-v62_seed_2
297,-396.51422,-413.47986,-363.20264,-433.86346,-468.43866,-456.87674,-441.8288,-422.0658,-449.3428,-487.38684,-575.10126,-502.66473,-511.07703,-398.85504,-335.4671,-391.88745,-374.6855,-362.8671,-425.02393,-458.38858,-404.6282,-457.13864,-430.81277,-487.99506,-440.41473,-417.47144,-532.09155,-439.22485,-434.37866,-415.24908,-513.69476,-446.93802,-503.00845,-568.16785,-568.08234,-555.0692,-518.9204,-496.54343,-526.7909
298,-354.21515,-415.1974,-440.82397,-457.0758,-420.49652,-473.39212,-465.2401,-499.94138,-476.5886,-481.72992,-562.9583,-467.32843,-486.307,-376.5493,-346.1729,-365.59637,-442.12167,-414.9986,-435.77835,-439.34973,-460.01266,-498.30103,-421.07104,-475.01926,-465.0959,-525.04987,-458.28995,-415.40616,-455.18777,-495.19165,-483.4638,-509.35043,-467.48315,-510.5692,-564.6262,-585.39557,-524.50604,-531.8634,-516.4225
299,-365.43036,-368.90543,-389.50464,-379.53778,-399.81866,-428.8218,-419.92938,-417.63806,-450.8744,-520.7112,-493.9242,-483.44797,-483.77087,-361.77744,-406.46472,-404.16818,-304.3082,-373.79623,-409.629,-418.46448,-454.60056,-496.2597,-460.89908,-428.36752,-452.5821,-466.2434,-464.1045,-378.38654,-443.8342,-480.47565,-503.63913,-488.13382,-528.40466,-538.1075,-522.9156,-570.50305,-559.93677,-485.17163,-524.13043
300,-372.20947,-419.35934,-382.1138,-413.953,-435.82,-463.85272,-474.8738,-482.08237,-482.07358,-440.7033,-579.2816,-455.1365,-465.08505,-382.1983,-333.89868,-400.4169,-376.2222,-363.22565,-403.98572,-389.61197,-456.93985,-498.36777,-477.08148,-517.9644,-498.1522,-483.4593,-485.29007,-432.11542,-473.82666,-448.66208,-454.2408,-461.97565,-509.57663,-553.0502,-551.3227,-527.13226,-535.6059,-547.1694,-525.68976
301,-398.93076,-358.89645,-411.66098,-385.08908,-383.9516,-459.92227,-431.68356,-464.06586,-473.12585,-456.51846,-511.72403,-483.77805,-619.07574,-315.0843,-418.3899,-386.1388,-385.20914,-383.56262,-403.23846,-400.5256,-432.9899,-489.19257,-461.30505,-425.46356,-512.28455,-545.88495,-466.54254,-431.3611,-449.20404,-489.0168,-514.77814,-503.10608,-508.64294,-488.96164,-513.54297,-539.568,-616.74646,-485.30176,-612.6284
302,-397.54816,-378.28738,-377.28525,-442.13544,-426.02084,-464.46814,-432.95483,-434.10587,-507.70523,-484.01935,-511.25476,-476.04742,-502.4069,-416.0268,-351.805,-374.93677,-336.6775,-342.7039,-392.57184,-431.9591,-442.43466,-405.52493,-425.5022,-447.521,-425.24036,-444.98846,-423.77228,-426.1991,-474.09543,-515.96295,-551.2473,-470.71542,-560.135,-513.24457,-530.966,-528.6213,-540.79724,-585.78925,-578.2132
303,-371.98154,-334.34827,-422.05167,-491.47705,-401.5556,-471.6739,-445.91602,-411.9395,-522.1781,-459.27475,-446.58154,-480.14334,-573.5642,-349.7211,-369.5906,-367.54868,-338.9085,-397.77023,-421.6125,-438.7243,-420.45078,-476.36682,-509.15213,-472.51627,-484.18942,-527.4943,-480.1312,-450.77103,-480.26367,-455.37088,-490.20944,-484.67767,-522.9376,-510.16937,-531.1369,-558.49365,-535.16675,-585.0584,-502.0891
304,-375.06213,-333.06512,-439.93054,-441.55145,-470.13327,-449.32162,-457.3633,-456.17416,-470.80325,-442.15497,-493.08557,-540.56445,-455.32108,-365.71564,-328.22736,-407.0123,-354.47745,-387.8263,-408.30096,-437.5915,-414.35587,-492.8615,-472.11322,-443.71936,-484.0528,-513.753,-476.64377,-378.20032,-454.0382,-474.23053,-527.17474,-562.92773,-504.46292,-500.33118,-502.40048,-626.7374,-497.05325,-514.0086,-527.02454
305,-371.89835,-406.48773,-399.2083,-472.0584,-462.42587,-452.04077,-455.28204,-512.78845,-451.36255,-472.821,-478.23663,-529.28204,-450.02173,-364.5546,-345.46994,-365.06744,-397.92178,-385.92426,-436.1559,-430.86737,-406.4474,-420.3952,-551.3591,-459.8249,-434.65128,-516.9483,-469.92792,-546.39905,-456.8656,-469.47333,-533.8344,-513.0009,-487.0051,-516.18335,-524.7109,-581.5641,-550.458,-531.7478,-632.6027
306,-412.03317,-378.6486,-387.05145,-400.0451,-467.11127,-428.96158,-417.3712,-446.16147,-458.56958,-474.3123,-445.43155,-508.72748,-461.45023,-352.02798,-358.55557,-333.22086,-405.5619,-389.61624,-354.65668,-404.78848,-409.76486,-530.67535,-460.3577,-402.70667,-458.68414,-444.81427,-411.51785,-464.4419,-432.0876,-441.96454,-489.69482,-493.6332,-583.7765,-551.70984,-524.1079,-510.339,-541.2762,-478.68054,-585.385
307,-407.3018,-318.12314,-361.0222,-405.2566,-469.26505,-405.81433,-493.08755,-476.7333,-482.89594,-470.28116,-499.05905,-437.05344,-452.92706,-405.6968,-316.57236,-418.2995,-394.20517,-412.41052,-420.0202,-430.6389,-399.74927,-455.33603,-435.03445,-520.8837,-474.51562,-433.798,-561.60516,-448.11716,-443.4727,-429.61026,-498.67633,-458.74142,-491.38336,-510.4075,-509.3452,-618.0861,-475.67343,-527.28595,-542.18414
308,-362.39886,-310.62796,-412.92255,-364.2594,-430.72784,-486.3143,-514.9535,-513.88153,-498.4591,-514.15894,-482.05963,-501.8111,-475.67072,-362.1398,-360.17197,-426.00946,-369.93643,-364.97543,-417.01593,-386.6574,-404.0469,-432.28952,-434.12982,-422.81885,-534.8095,-510.70273,-454.5041,-466.0573,-440.4167,-407.88818,-535.7203,-481.7321,-442.6583,-496.3734,-489.52094,-521.3921,-527.785,-535.8544,-522.24304
309,-419.8241,-371.7084,-416.4802,-448.48074,-405.56332,-438.801,-515.1587,-538.1787,-474.5031,-526.59076,-530.37683,-447.63043,-488.92865,-401.57428,-328.1417,-336.22995,-425.19284,-406.06946,-460.65634,-452.97934,-403.90555,-434.8843,-467.05215,-507.5498,-441.64,-442.21783,-547.62573,-395.50912,-473.41052,-471.923,-511.82748,-482.88257,-491.77975,-486.48874,-570.9915,-514.7035,-531.83826,-507.26938,-514.4196
310,-432.64,-404.7504,-459.49362,-414.21478,-485.68033,-479.09103,-482.32147,-441.51358,-518.2326,-464.89667,-535.36835,-505.81116,-501.64102,-341.72684,-336.5436,-367.53925,-400.5591,-421.239,-419.2858,-391.55643,-390.87427,-470.27673,-434.8343,-464.5479,-409.7743,-500.48962,-480.85864,-441.8906,-502.04608,-481.5297,-501.4307,-450.61255,-488.65244,-521.89874,-506.72235,-576.33563,-560.98083,-506.3405,-551.9184
311,-404.37418,-354.1847,-397.71225,-423.18307,-493.03714,-419.5311,-466.42548,-483.3724,-468.16382,-482.69803,-523.6985,-453.88263,-492.00412,-361.06918,-367.4394,-326.55035,-428.08508,-376.51562,-414.22968,-427.56577,-493.53156,-499.99765,-437.38394,-444.06464,-525.4066,-550.1916,-454.94388,-441.0829,-446.3008,-447.77942,-488.09064,-475.07635,-502.55426,-515.57495,-531.12317,-563.5352,-513.959,-547.2997,-538.16486
312,-459.32803,-373.6353,-444.24084,-451.0298,-448.6324,-419.33432,-498.80563,-438.98148,-491.06628,-467.3878,-479.14456,-488.03192,-488.43912,-346.07538,-372.2648,-407.84433,-359.85037,-409.01025,-386.69333,-441.0107,-446.50336,-455.10193,-422.39194,-450.145,-499.19373,-453.44998,-440.01907,-440.61124,-456.22162,-529.23505,-487.01974,-486.28607,-493.76392,-514.78705,-522.102,-555.2283,-551.34656,-533.5736,-589.0026
313,-351.69476,-337.97632,-372.7103,-418.71747,-406.51306,-440.47333,-426.16574,-472.59106,-453.36484,-452.9986,-469.38937,-517.4586,-513.3706,-387.76257,-407.024,-371.3012,-355.36115,-402.0782,-435.71106,-392.91812,-442.09357,-418.95972,-453.07358,-413.5837,-459.86923,-506.74405,-502.03568,-415.48096,-474.70963,-439.07184,-432.4817,-567.4791,-472.62125,-552.66345,-552.1391,-527.0424,-564.952,-518.21466,-533.8405
314,-355.73743,-367.65472,-413.15585,-458.65433,-406.06006,-444.48398,-457.96222,-440.61758,-467.2195,-442.59238,-469.9352,-523.9998,-564.9903,-405.15353,-362.48938,-389.05215,-349.96765,-420.46762,-390.151,-413.6211,-397.39462,-467.25378,-487.88913,-494.56018,-422.91312,-454.00916,-475.76294,-443.79813,-481.0778,-490.92612,-476.37064,-514.1726,-496.25568,-507.0411,-583.3455,-533.6899,-530.6941,-500.8569,-565.0017
315,-321.71173,-385.5996,-380.4397,-351.47974,-432.5586,-475.62466,-478.60428,-413.1536,-480.319,-450.41287,-473.5797,-422.17242,-468.2168,-401.01892,-377.972,-373.41437,-423.70984,-380.15173,-406.52585,-443.9727,-408.68848,-437.16864,-417.17267,-518.41455,-488.5303,-512.67926,-477.66553,-439.37503,-441.67953,-455.46307,-477.7658,-476.7506,-487.99664,-531.55054,-635.8118,-522.4581,-561.6583,-487.0893,-536.3558
316,-405.19504,-415.07498,-425.86002,-459.86325,-406.2206,-442.72827,-471.0636,-466.93765,-516.1838,-503.14056,-552.6981,-453.4716,-572.16437,-390.05606,-353.99063,-368.4876,-427.42474,-407.5142,-410.2961,-480.97174,-427.1012,-427.28662,-462.0409,-475.2834,-464.11075,-461.68073,-470.80734,-428.77264,-429.16275,-487.63974,-465.47192,-486.50146,-501.35782,-499.2195,-526.41565,-524.4745,-565.19855,-541.67834,-626.4758
317,-418.76007,-389.393,-402.58102,-466.3015,-474.65814,-459.67096,-440.0829,-424.44415,-470.21967,-502.3178,-468.01846,-480.46686,-468.86218,-385.04108,-384.4736,-378.25565,-353.34708,-401.16843,-389.18192,-384.95187,-417.57986,-432.58353,-415.76807,-497.07,-490.00403,-448.35144,-500.52585,-454.07928,-532.7687,-525.26166,-446.7368,-566.14404,-541.5227,-580.4302,-558.9272,-566.5581,-495.69034,-525.57214,-572.97626
318,-345.8535,-370.7607,-399.6411,-416.30124,-450.3205,-461.97488,-490.12875,-454.77237,-457.67065,-483.5396,-482.6209,-482.75485,-491.82782,-377.5157,-321.19574,-402.57126,-358.69244,-439.33392,-410.95294,-401.287,-440.00836,-499.40665,-427.52142,-430.4001,-428.628,-443.83475,-492.27167,-377.95877,-447.28143,-492.7675,-458.57156,-515.35376,-498.85028,-514.7809,-636.2512,-565.1889,-564.1797,-533.8981,-551.8218
319,-426.95148,-325.62927,-467.12012,-437.8676,-392.13998,-497.6923,-509.82666,-434.78168,-479.88397,-426.37027,-453.30627,-518.25824,-516.23895,-370.3366,-313.10678,-419.051,-382.09064,-401.42618,-384.8682,-445.3436,-463.4334,-428.15637,-455.29718,-478.6515,-415.21,-440.30975,-501.60425,-365.5848,-516.1472,-454.5031,-456.87387,-495.48935,-536.5914,-555.7002,-558.3475,-577.8693,-561.5581,-510.40155,-536.1663
320,-409.48492,-366.33798,-429.2604,-397.30356,-372.39478,-506.74042,-504.49936,-429.9229,-554.0361,-483.05695,-459.1855,-482.28888,-514.3992,-419.5465,-342.45844,-419.92395,-412.28088,-456.05237,-395.35382,-436.31622,-404.67758,-452.5455,-444.11942,-572.4715,-446.7361,-415.14246,-489.93616,-470.5337,-469.60477,-484.31293,-453.50592,-504.0348,-471.57068,-498.2394,-549.80597,-564.7733,-507.60178,-592.8332,-546.8278
321,-422.3241,-354.5914,-424.40634,-405.4956,-427.82648,-509.2887,-491.53677,-505.08453,-468.3241,-488.6435,-454.72787,-490.8627,-492.4683,-362.8926,-347.9167,-343.5567,-352.55258,-378.9048,-419.82242,-433.33926,-478.3439,-459.9031,-484.37546,-437.34497,-456.20697,-441.9251,-464.45798,-498.33896,-477.80933,-500.81754,-508.86356,-519.10895,-522.56195,-548.2285,-538.1285,-508.60355,-537.4416,-552.04443,-521.14105
322,-379.18686,-383.75244,-469.67905,-430.3964,-467.85327,-452.17462,-442.54163,-544.10474,-502.74493,-542.1522,-446.8806,-499.7017,-476.944,-384.19,-318.72403,-375.27597,-387.07715,-406.4707,-404.4589,-434.07053,-430.47882,-432.85757,-429.03125,-473.49167,-417.65894,-467.67224,-471.2581,-464.20306,-475.83813,-515.8814,-520.7456,-476.33075,-478.7504,-517.39484,-538.77673,-565.81354,-526.23193,-549.66925,-557.72156
323,-392.69128,-357.68365,-367.07904,-393.68042,-379.88275,-426.91296,-436.0714,-446.35275,-500.85022,-463.7763,-488.52997,-480.15125,-472.77426,-408.7226,-389.2545,-381.90973,-357.27206,-405.97446,-405.45114,-407.9076,-414.9309,-438.1973,-428.54724,-458.19205,-471.85016,-474.36792,-460.90387,-385.24164,-434.92682,-485.89426,-534.9068,-492.09622,-515.5997,-465.314,-517.57983,-564.98364,-575.7715,-521.0007,-530.3646
324,-408.79715,-438.78406,-364.57388,-444.42517,-401.85416,-449.43167,-486.45294,-492.1717,-490.07913,-486.67252,-509.72467,-484.3303,-622.5951,-401.77167,-368.95987,-348.9307,-409.83142,-368.53555,-378.21725,-427.8374,-406.79437,-476.75882,-438.4425,-434.44348,-438.98218,-459.06808,-484.12,-441.48462,-474.86377,-457.07648,-500.68225,-493.29617,-430.90027,-475.09897,-605.5013,-561.11285,-538.8941,-517.28577,-558.06866
325,-403.9071,-364.08148,-436.44305,-432.09772,-471.05707,-422.3684,-490.8222,-434.39716,-526.00366,-517.809,-453.52493,-477.85452,-505.78104,-382.95303,-326.3117,-380.53226,-358.40417,-408.5834,-394.54306,-374.07303,-426.66705,-455.01642,-465.90396,-422.32333,-473.0139,-489.31088,-507.20984,-485.9019,-455.0932,-474.50513,-499.16122,-519.214,-571.96533,-499.3369,-583.77985,-496.07617,-583.4695,-515.8017,-578.4191
326,-450.2627,-305.84308,-431.40317,-390.67874,-432.3718,-494.54092,-469.99203,-454.08032,-514.7581,-455.7542,-474.4562,-467.9668,-571.17255,-348.02658,-338.21603,-373.71158,-415.01294,-409.36383,-442.01724,-419.5792,-448.678,-450.3846,-447.02023,-426.89157,-396.51483,-492.79962,-405.88437,-422.3851,-509.48624,-528.0141,-451.0981,-484.588,-509.36234,-516.67615,-518.85724,-502.10757,-537.66095,-534.7228,-599.9782
327,-460.49203,-354.54837,-394.65,-352.88937,-411.9162,-440.91248,-446.5991,-464.0217,-530.1949,-544.1712,-557.0529,-447.72528,-443.6205,-390.59085,-364.9655,-362.4958,-411.50195,-381.44897,-367.85956,-393.57062,-435.34775,-472.55127,-431.39267,-450.3785,-413.18414,-530.5952,-451.55548,-483.45673,-479.75043,-393.63092,-468.96848,-516.3565,-459.46884,-489.64624,-536.0314,-542.9041,-530.8767,-549.8478,-504.17465
328,-430.90036,-392.6944,-380.888,-466.35217,-420.18182,-435.2383,-442.90878,-456.70233,-547.0404,-457.45035,-505.6096,-448.09616,-455.7069,-390.0687,-370.81744,-403.16293,-452.5564,-429.79254,-381.6704,-384.44235,-413.16757,-445.49002,-459.8117,-525.12445,-511.35672,-465.07172,-491.33438,-441.70587,-451.16077,-458.21008,-518.76794,-508.95276,-580.5176,-523.4811,-540.17444,-520.8251,-566.6982,-507.39047,-569.7145
329,-388.32916,-414.4351,-410.02017,-474.44904,-388.77835,-418.62354,-436.57104,-440.4812,-485.62436,-473.47473,-503.3997,-454.70325,-475.1908,-378.972,-341.20282,-395.12012,-437.41165,-401.0786,-409.3691,-391.05182,-379.40265,-492.23264,-508.95303,-479.4565,-487.25275,-420.40607,-457.27283,-390.72952,-453.4555,-468.73862,-464.4393,-481.07663,-472.24203,-514.5676,-498.60373,-534.80164,-548.0374,-549.8286,-531.5025
330,-398.93875,-403.3529,-483.16763,-451.99164,-426.63834,-465.62976,-458.78043,-434.72107,-511.71906,-473.8502,-478.37436,-460.3331,-541.5847,-394.99265,-400.2823,-401.754,-414.43085,-398.65237,-377.52414,-406.5814,-373.8585,-440.28445,-464.81982,-458.223,-466.5095,-493.2418,-509.01584,-493.45718,-457.72122,-464.8562,-489.66544,-580.82513,-512.4318,-510.5788,-519.2748,-520.1206,-593.4696,-523.52954,-610.5818
331,-370.6325,-374.81094,-406.8909,-419.91187,-422.41367,-448.65903,-463.51144,-462.89514,-500.50903,-464.4589,-525.9298,-491.16412,-485.79343,-413.9101,-317.5288,-354.53754,-347.49762,-426.3361,-403.70288,-399.05396,-390.31052,-483.91592,-439.2664,-474.0705,-387.12482,-448.479,-515.6728,-454.51437,-445.6795,-446.0293,-470.33063,-515.42017,-544.8762,-574.0828,-521.24536,-518.89166,-541.3186,-555.7412,-476.14072
332,-424.00787,-432.0291,-416.61597,-440.31342,-454.2508,-434.09586,-522.63574,-416.65588,-509.06195,-485.5599,-478.4916,-508.3161,-476.2784,-396.12244,-373.95822,-415.33105,-329.59885,-427.6111,-408.27234,-441.15784,-394.99237,-475.84457,-438.30887,-500.5274,-464.2353,-447.03165,-398.0954,-453.4683,-479.78705,-463.7293,-490.89844,-551.30597,-501.57828,-497.675,-546.0031,-578.099,-535.8726,-559.48834,-617.94165
333,-363.25537,-360.33252,-404.9842,-383.16077,-423.50092,-444.4739,-454.27252,-484.09326,-448.8723,-512.4686,-488.91547,-463.03094,-464.54285,-372.49097,-355.6086,-414.84543,-377.3555,-463.32138,-395.1408,-439.95068,-438.09433,-445.21988,-437.42914,-445.19363,-440.19168,-482.7601,-480.43658,-473.89432,-469.66266,-462.23752,-460.71085,-515.6876,-476.44794,-519.074,-545.3504,-547.2579,-513.1017,-496.45154,-508.54605
334,-371.0502,-353.89313,-409.88794,-417.32047,-432.3821,-443.83893,-418.7598,-473.4104,-518.7906,-489.8575,-488.8658,-481.62607,-463.5632,-371.94986,-351.80322,-432.6933,-407.04544,-396.50482,-376.6854,-397.872,-397.36194,-436.94147,-426.96387,-465.06577,-453.0412,-473.80685,-475.6091,-418.87625,-530.01105,-462.48138,-488.08038,-488.16107,-467.74628,-492.19125,-543.22034,-579.8052,-597.9967,-481.7199,-522.5533
335,-329.2608,-368.4827,-434.681,-423.30826,-459.96518,-442.93585,-471.15366,-466.57526,-482.3446,-485.79636,-495.34787,-463.03098,-461.0748,-349.79892,-328.22784,-363.33658,-384.34427,-385.33563,-406.16983,-396.90326,-403.40894,-503.49387,-444.56982,-473.4613,-443.24765,-457.13016,-402.92023,-385.48874,-439.85757,-521.5094,-457.54767,-491.5229,-486.52945,-575.1716,-557.5036,-561.7684,-509.1578,-515.6148,-567.54645
336,-397.90186,-381.73236,-378.61017,-359.83987,-438.4074,-450.63998,-476.02368,-487.6465,-474.67645,-491.28992,-493.63257,-486.21826,-524.48987,-316.48578,-327.51007,-330.4713,-431.60718,-416.0623,-408.72284,-394.77432,-427.88083,-447.7835,-467.7068,-466.36804,-430.62848,-476.33972,-452.25613,-469.95987,-455.9059,-396.51837,-484.13132,-482.92615,-482.9017,-499.352,-607.79065,-552.2417,-524.64636,-561.71344,-592.4885
337,-399.6114,-309.62924,-386.63733,-420.98935,-421.06107,-443.5056,-515.9232,-464.6816,-480.04657,-452.1261,-549.465,-448.10373,-485.98984,-390.82166,-331.45834,-404.62076,-397.78558,-396.9936,-388.68552,-442.60785,-469.8101,-466.99072,-446.79617,-449.10516,-411.62482,-500.47028,-408.56076,-488.96124,-427.86057,-467.6897,-482.52374,-526.8675,-539.6744,-471.5172,-539.2575,-520.679,-545.92377,-483.39267,-524.34985
338,-350.95358,-353.98596,-405.3299,-411.39813,-444.02594,-440.82144,-492.37164,-434.92368,-471.91342,-478.6223,-500.8899,-436.4184,-483.3092,-375.67392,-364.34775,-370.57788,-419.4388,-434.7146,-421.97455,-416.47202,-404.4886,-495.97644,-487.57162,-435.52942,-420.84964,-464.84424,-508.94733,-459.52536,-508.95877,-482.83426,-520.87396,-485.5071,-568.3943,-510.68738,-530.1282,-515.78796,-536.1034,-492.25943,-557.702
339,-401.80508,-393.31992,-417.29288,-436.7538,-416.32977,-473.061,-449.11005,-467.64148,-456.68704,-489.6078,-564.4123,-429.21542,-468.28894,-357.1428,-314.70908,-358.11813,-418.13278,-427.14313,-455.494,-368.5722,-398.433,-438.59344,-447.5577,-434.7213,-470.38748,-434.1099,-512.2554,-435.3523,-519.58887,-492.56967,-502.48404,-478.1423,-454.17593,-508.0461,-506.27872,-606.02313,-535.66077,-562.9059,-592.39246
340,-391.752,-359.67804,-337.53345,-448.45502,-415.62973,-424.6241,-440.09317,-448.83743,-478.57187,-473.4321,-541.82184,-502.0777,-551.2636,-365.38785,-358.05508,-427.90616,-362.76758,-412.895,-404.62628,-421.87854,-449.09167,-459.54593,-487.91537,-485.23566,-423.84595,-418.4878,-495.78113,-453.4175,-454.4486,-538.0595,-480.1941,-514.2867,-457.24445,-492.1531,-531.1728,-572.3538,-506.5266,-484.02438,-535.7004
341,-357.738,-330.79822,-424.9493,-401.05423,-462.6726,-473.38345,-504.00018,-499.40198,-452.09845,-482.66562,-504.47467,-471.87518,-480.50763,-347.8075,-345.42032,-362.47617,-381.7858,-403.81046,-440.6239,-433.58362,-443.1914,-410.45914,-441.429,-556.1293,-452.3363,-477.86005,-482.98126,-430.29773,-492.97125,-518.0918,-474.8466,-505.52258,-511.26147,-484.54602,-522.4711,-528.88824,-678.84033,-541.704,-518.65765
342,-384.60507,-444.47546,-389.23648,-487.6358,-446.32007,-469.55377,-472.84372,-491.74304,-478.01822,-503.5671,-471.84772,-534.1477,-645.1905,-369.88004,-335.8797,-364.95435,-385.34402,-386.1693,-384.43555,-416.83075,-427.70413,-455.70605,-474.84665,-501.44528,-535.6596,-468.99774,-491.21576,-453.9866,-417.73306,-432.29608,-506.52707,-530.65936,-494.5196,-481.05576,-604.59784,-541.607,-570.13904,-458.8472,-538.3969
343,-402.63754,-419.41354,-455.99734,-452.19867,-520.96747,-467.59494,-435.5328,-428.81207,-514.02875,-455.1015,-495.15115,-519.7881,-459.68698,-394.0464,-321.11206,-348.26633,-405.7622,-387.6544,-435.21988,-374.63065,-416.3353,-453.59836,-445.2141,-469.8697,-459.0938,-449.4804,-526.2346,-414.01578,-480.41647,-502.3189,-491.32254,-497.50375,-523.5474,-486.41794,-521.63043,-607.7012,-514.14545,-506.4345,-505.0022
344,-413.4962,-375.83826,-392.30917,-439.27298,-445.87982,-454.06793,-452.63815,-474.06335,-508.15067,-507.69058,-492.97046,-517.12335,-474.20837,-380.02112,-344.93503,-396.0969,-434.24878,-433.1294,-413.44168,-401.34708,-492.29715,-421.52823,-429.9192,-453.32983,-421.99283,-483.93512,-477.1359,-437.98422,-448.0995,-468.9009,-477.02997,-467.769,-498.60403,-501.47287,-545.6069,-580.87616,-524.5094,-481.41675,-542.3193
345,-332.92426,-449.23987,-394.06137,-429.561,-459.9384,-459.75302,-526.9141,-490.01123,-451.91013,-473.33646,-496.25113,-528.15625,-491.95892,-321.29337,-343.9367,-374.10385,-419.32275,-395.075,-397.69373,-381.9442,-444.8554,-428.13922,-440.83054,-491.5089,-429.9979,-499.99585,-482.2763,-413.62045,-466.78857,-470.80334,-524.15515,-486.52252,-479.65204,-526.9233,-595.679,-556.84766,-570.42554,-516.22424,-555.8817
346,-338.5632,-377.80734,-391.19437,-411.04327,-414.5406,-449.0545,-436.90692,-452.14066,-447.18695,-519.8444,-469.83505,-471.7411,-476.02835,-377.4387,-319.26016,-384.02432,-380.72144,-380.91174,-383.4998,-421.27225,-412.43466,-441.91614,-522.87244,-427.16333,-434.60297,-528.25995,-430.23483,-431.42694,-439.3872,-478.47458,-498.76294,-487.866,-477.79288,-532.2274,-501.40265,-614.17456,-543.8157,-518.12897,-503.69812
347,-399.62628,-370.13922,-389.27435,-445.83478,-410.49698,-409.39056,-438.02484,-464.78665,-488.54916,-446.8335,-504.90253,-524.5484,-516.211,-373.5011,-339.00067,-391.13855,-388.88986,-421.2382,-382.22916,-421.75162,-448.7071,-431.36447,-522.6356,-411.03845,-435.91943,-431.1024,-517.9644,-452.5949,-464.10275,-503.82358,-522.7874,-528.85724,-487.1521,-524.61615,-565.58606,-496.58298,-570.29706,-496.9383,-599.777
